STN_ID,SITE_CODE,TOP_PRF,BOT_PRF
46873,369683N1219712W001,50,60
46873,369683N1219712W001,70,80
46874,369683N1219712W002,115,125
13430,369688N1205677W001,80,140
13930,369691N1208427W001,123,138
13921,369696N1208527W001,90,185
46784,369698N1219563W001,109,320
46785,369698N1219563W002,50,80
13919,369699N1208371W001,120,240
46792,369701N1219065W001,840,920
46793,369701N1219065W002,615,645
46794,369701N1219065W003,486,526
46795,369701N1219065W004,387,407
46796,369701N1219065W005,280,310
49706,369702N1219064W001,20,200
46797,369703N1219064W001,20,200
54209,369708N1200513W001,210,510
51031,369709N1202568W001,320,667
51706,369709N1202568W002,320,667
54030,369711N1218719W001,144,344
54027,369713N1218732W001,160,180
54027,369713N1218732W001,220,240
54027,369713N1218732W001,255,265
54045,369723N1219573W001,760,770
54016,369723N1219730W001,720,740
54016,369723N1219730W001,780,800
54017,369723N1219730W002,370,410
54018,369723N1219730W003,200,240
51162,369724N1205740W001,60,160
49707,369739N1219178W001,625,900
49708,369739N1219178W002,315,380
46798,369740N1219177W001,625,922
46799,369740N1219177W002,406,575
46800,369740N1219177W003,316,380
46801,369740N1219177W004,184,290
46802,369740N1219177W005,25,140
49709,369740N1219178W001,20,200
51002,369742N1203749W001,480,580
51002,369742N1203749W001,600,625
51002,369742N1203749W001,626,790
51002,369742N1203749W001,791,830
51047,369745N1202258W001,204,474
47869,369747N1182179W001,30,40
46901,369758N1218697W001,126,146
46902,369758N1218697W002,226,246
46903,369758N1218697W003,476,496
39066,369760N1208485W001,120,240
54028,369760N1218695W001,231,280
54028,369760N1218695W001,300,360
54028,369760N1218695W001,480,530
54031,369760N1219025W001,243,713
46786,369762N1219449W001,370,510
46787,369762N1219449W002,115,240
46788,369762N1219449W003,55,95
49717,369762N1219633W001,460,490
49716,369762N1219634W001,150,230
49718,369762N1219634W002,640,700
52355,369767N1215123W001,48,53
54067,369768N1218829W001,290,380
54067,369768N1218829W001,400,500
54067,369768N1218829W001,520,580
13428,369777N1205799W001,60,170
17488,369785N1201427W001,260,270
17488,369785N1201427W001,324,344
17488,369785N1201427W001,363,369
17488,369785N1201427W001,408,418
17488,369785N1201427W001,434,474
17488,369785N1201427W001,497,504
54064,369786N1219031W001,243,303
54064,369786N1219031W001,343,383
54064,369786N1219031W001,403,528
54064,369786N1219031W001,538,548
54064,369786N1219031W001,569,589
13426,369788N1205621W001,60,115
54036,369789N1218994W001,409.4,448.8
54036,369789N1218994W001,496.6,578.9
54036,369789N1218994W001,589.7,658.9
46882,369796N1219727W001,110,150
46883,369796N1219727W002,210,250
46789,369797N1219309W001,530,760
46790,369797N1219309W002,452,462
46791,369797N1219309W003,265,275
54041,369803N1219571W001,32,42
54037,369811N1219084W001,644,850
54053,369811N1219084W002,1000,1020
54053,369811N1219084W002,1145,1155
54053,369811N1219084W002,1200,1210
54054,369811N1219084W003,640,650
54054,369811N1219084W003,670,680
54054,369811N1219084W003,780,790
54054,369811N1219084W003,830,840
54055,369811N1219084W004,430,450
54055,369811N1219084W004,530,550
54056,369811N1219084W005,210,230
54056,369811N1219084W005,320,340
32643,369813N1205085W001,80,220
50554,369815N1218969W001,520,580
50553,369815N1218970W001,780,840
50555,369816N1218969W001,220,260
46876,369816N1219601W001,120,160
46877,369816N1219601W002,250,290
46878,369816N1219601W003,380,430
46904,369821N1218601W001,370,380
46904,369821N1218601W001,430,450
46904,369821N1218601W001,460,470
46904,369821N1218601W001,500,510
54043,369829N1218748W001,190,220
54043,369829N1218748W001,230,240
54043,369829N1218748W001,280,310
54043,369829N1218748W001,340,355
54043,369829N1218748W001,365,380
46810,369833N1218749W001,355,375
46811,369833N1218749W002,160,190
46812,369833N1218749W003,75,95
54035,369836N1219221W001,311,386
54035,369836N1219221W001,448,516
54035,369836N1219221W001,668,928
54051,369836N1219221W002,660,680
54051,369836N1219221W002,780,800
54051,369836N1219221W002,850,860
54051,369836N1219221W002,900,910
54051,369836N1219221W002,950,970
54052,369836N1219221W003,305,315
54052,369836N1219221W003,330,340
54052,369836N1219221W003,445,465
54020,369839N1219679W001,200,290
54020,369839N1219679W001,310,390
54020,369839N1219679W001,410,470
54020,369839N1219679W001,550,640
46895,369840N1218769W001,170,420
48531,369841N1208371W001,100,250
54066,369841N1219596W001,40,50
46879,369841N1219679W001,69,109
46880,369841N1219679W002,200,240
46881,369841N1219679W003,310,350
54046,369856N1219170W001,819,840
54046,369856N1219170W001,959,980
54046,369856N1219170W001,1019,1040
54046,369856N1219170W001,1079,1120
54047,369856N1219170W002,320,640
54047,369856N1219170W002,660,680
54048,369856N1219170W003,460,480
54048,369856N1219170W003,500,520
15328,369857N1207177W003,42,45
54038,369857N1219170W001,467,563
54038,369857N1219170W001,595,670
54065,369869N1219389W001,385,605
47693,369871N1215282W001,510,530
54049,369871N1219494W001,443,446
54049,369871N1219494W001,550,553
54050,369871N1219494W002,211,221
54050,369871N1219494W002,273,283
54050,369871N1219494W002,378,388
54042,369879N1219642W001,200,300
54042,369879N1219642W001,340,420
54042,369879N1219642W001,470,540
54042,369879N1219642W001,550,650
51172,369886N1205649W001,50,240
50964,369899N1204326W001,170,690
54256,369899N1204326W002,168,790
53424,369917N1199854W002,480,520
53424,369917N1199854W002,560,600
54039,369919N1219549W001,37,47
54040,369919N1219549W002,210,220
54040,369919N1219549W002,290,300
54040,369919N1219549W002,330,340
54040,369919N1219549W002,550,560
54040,369919N1219549W002,610,620
54057,369919N1219549W003,320,380
54058,369919N1219549W004,605,635
46809,369921N1219115W001,750,800
52354,369922N1215320W001,20,40
47692,369922N1215757W001,160,180
54217,369923N1200825W001,180,190
54217,369923N1200825W001,265,275
54217,369923N1200825W001,355,365
54218,369923N1200825W002,530,540
54218,369923N1200825W002,570,590
54218,369923N1200825W002,665,685
54219,369923N1200825W003,750,760
54219,369923N1200825W003,815,825
54219,369923N1200825W003,875,895
46225,369949N1213784W001,52,103
51174,369958N1205030W001,80,224
46868,369966N1219758W001,200,270
46869,369966N1219758W002,380,420
46891,369978N1218689W001,95,180
13900,369985N1208766W001,120,215
50963,369991N1204667W001,290,840
46893,369991N1218638W001,140,160
54032,369992N1219542W001,28,38
54029,369996N1218612W001,172,292
50996,369998N1204577W001,300,500
47574,370000N1200000W001,220,270
47575,370000N1200000W002,660,685
47575,370000N1200000W002,785,810
47575,370000N1200000W002,850,920
54068,370000N1218609W001,195,210
54068,370000N1218609W001,220,262
51023,370001N1199856W001,420,500
51004,370001N1201288W001,265,696
33646,370005N1208429W001,100,120
33646,370005N1208429W001,160,170
50916,370011N1199822W001,300,360
33647,370021N1208713W001,100,195
33651,370021N1209010W001,181,292
50928,370022N1199827W001,320,400
50972,370022N1203929W001,120,390
50910,370033N1201561W001,320,680
51708,370033N1201561W002,320,680
49702,370035N1219617W001,520,540
49700,370036N1219616W001,80,140
49701,370036N1219616W002,225,315
47870,370038N1182359W001,30,91
48528,370040N1208837W001,140,200
51168,370041N1205610W001,50,190
50973,370047N1203929W001,160,475
46900,370054N1217465W001,345,420
13232,370060N1208363W001,120,300
33649,370060N1208821W001,140,200
46898,370061N1219374W001,300,380
47868,370068N1182315W001,50,60
46899,370078N1220134W001,360,500
47691,370081N1215406W001,120,260
52352,370082N1215405W001,40,50
46894,370090N1218853W001,180,320
50962,370092N1204738W001,170,230
33648,370102N1208907W001,140,200
33650,370102N1209057W001,42,72
46803,370102N1219499W001,296,436
46804,370102N1219499W002,30,173
50086,370102N1219499W003,550,570
50087,370103N1219499W001,290,350
50088,370104N1219499W001,110,170
54255,370110N1204603W001,158,192
52351,370113N1215167W001,70,80
50089,370122N1219248W001,900,960
46805,370123N1219247W001,900,1000
46806,370123N1219247W002,500,600
46807,370123N1219247W003,380,460
46808,370123N1219247W004,200,300
50090,370123N1219248W001,530,590
50091,370124N1219247W001,240,300
11276,370132N1208329W001,130,170
48527,370132N1208820W001,140,200
54199,370148N1203830W001,92,102
54199,370148N1203830W001,112,122
54199,370148N1203830W001,132,152
54199,370148N1203830W001,162,172
54199,370148N1203830W001,182,192
54200,370148N1203830W002,240,260
54200,370148N1203830W002,275,285
54200,370148N1203830W002,330,340
54200,370148N1203830W002,355,365
54201,370148N1203830W003,420,430
54201,370148N1203830W003,485,505
54201,370148N1203830W003,555,565
46884,370153N1218907W001,100,320
48524,370155N1208942W001,1,243
51161,370157N1206670W001,60,170
11671,370157N1209004W001,34,64
50998,370163N1204341W001,295,850
48599,370173N1208999W001,335,355
48600,370173N1208999W002,150,160
48601,370173N1208999W003,90,110
53466,370173N1208999W004,150,160
50999,370180N1204515W001,290,400
50961,370182N1202433W001,278,588
30307,370185N1208416W001,80,180
31586,370185N1208941W001,20,50
46890,370192N1219517W001,115,415
48650,370196N1200526W001,348,388
10768,370202N1208985W001,20,50
11269,370216N1208746W001,90,150
48521,370229N1209003W001,60,160
50957,370238N1203107W001,185,365
46889,370244N1220037W001,395,515
50904,370254N1201754W001,360,440
51705,370254N1201754W002,360,440
10765,370263N1208982W001,120,270
46888,370266N1219495W001,215,315
11672,370268N1208774W001,120,270
11270,370271N1208571W001,158,218
11271,370271N1208654W001,40,45
11271,370271N1208654W001,50,60
31585,370271N1208996W001,30,60
53706,370280N1205444W001,10,25
54208,370280N1205444W002,10,25
51165,370281N1205460W001,100,210
33420,370291N1206482W001,50,200
10747,370291N1208357W001,400,600
31580,370307N1209082W001,96,116
47689,370316N1215433W001,532,552
51173,370317N1206600W001,60,145
33419,370327N1206185W001,60,150
50903,370328N1201753W001,400,800
47688,370331N1215434W001,50,60
50933,370345N1201796W001,350,396
50933,370345N1201796W001,402,416
50933,370345N1201796W001,428,435
50933,370345N1201796W001,460,470
50933,370345N1201796W001,480,500
50933,370345N1201796W001,502,510
50933,370345N1201796W001,520,537
51703,370345N1201796W002,350,396
51703,370345N1201796W002,402,416
51703,370345N1201796W002,428,435
51703,370345N1201796W002,460,470
51703,370345N1201796W002,480,500
51703,370345N1201796W002,502,510
51703,370345N1201796W002,520,537
47687,370357N1215958W001,125,145
30146,370366N1201760W001,260,300
30146,370366N1201760W001,305,336
30146,370366N1201760W001,350,362
30146,370366N1201760W001,374,391
30146,370366N1201760W001,416,436
30146,370366N1201760W001,489,507
51704,370366N1201760W002,260,300
51704,370366N1201760W002,305,336
51704,370366N1201760W002,350,362
51704,370366N1201760W002,374,391
51704,370366N1201760W002,416,436
51704,370366N1201760W002,489,507
10749,370368N1208502W001,85,103
48520,370385N1209176W001,1,200
39083,370391N1206385W001,60,180
50902,370406N1202342W001,298,509
11308,370416N1208127W001,97,202
10752,370418N1208724W001,75,220
31576,370421N1208727W001,127,147
31576,370421N1208727W001,150,250
10739,370424N1208816W001,50,213
51029,370427N1203300W001,280,600
50971,370436N1200610W001,200,537
50969,370436N1200697W001,380,800
50949,370449N1203969W001,255,636
46778,370467N1220194W001,114,124
50970,370472N1200248W001,200,500
11295,370480N1208166W001,192,225
46779,370494N1220381W001,630,680
46780,370494N1220381W002,120,125
52349,370503N1215519W001,80,85
50956,370509N1203251W001,360,800
10601,370513N1208938W001,120,300
46781,370536N1220097W001,200,240
46781,370536N1220097W001,250,270
46781,370536N1220097W001,292,332
46886,370538N1219516W001,70,170
54196,370539N1202948W001,150,160
54196,370539N1202948W001,210,220
54196,370539N1202948W001,290,310
54196,370539N1202948W001,360,380
54197,370539N1202948W002,440,450
54197,370539N1202948W002,530,540
54197,370539N1202948W002,580,600
54198,370539N1202948W003,730,745
54198,370539N1202948W003,765,780
54198,370539N1202948W003,815,830
11328,370543N1201085W001,140,250
50960,370545N1202066W001,305,596
46887,370557N1219725W001,130,150
13991,370568N1203307W001,187,529
46885,370578N1219403W001,115,255
33415,370599N1206118W001,80,180
30430,370605N1208038W001,166,256
50955,370614N1202928W001,150,390
51016,370618N1204232W002,135,288
12681,370630N1209266W001,90,210
38984,370646N1199138W001,32,92
30429,370660N1207963W001,120,240
52347,370670N1216007W001,31.5,51.5
52348,370675N1215949W001,32,52
50907,370684N1200288W001,260,408
46783,370687N1220050W001,960,1060
50948,370688N1204922W001,265,506
54229,370692N1200745W001,185,195
54229,370692N1200745W001,250,260
54229,370692N1200745W001,290,310
54229,370692N1200745W001,325,335
54230,370692N1200745W002,550,560
54230,370692N1200745W002,580,600
54230,370692N1200745W002,645,655
54230,370692N1200745W002,680,690
54231,370692N1200745W003,775,785
54231,370692N1200745W003,810,830
54231,370692N1200745W003,860,870
50947,370728N1204603W001,230,360
46782,370731N1220044W001,285,345
50959,370732N1202342W001,290,935
54226,370747N1201933W001,190,210
54226,370747N1201933W001,230,240
54226,370747N1201933W001,310,320
54227,370747N1201933W002,400,420
54227,370747N1201933W002,470,500
54228,370747N1201933W003,790,810
54228,370747N1201933W003,840,870
12680,370755N1209260W002,90,258
11281,370768N1208074W001,75,240
50979,370779N1201960W001,240,504
50979,370779N1201960W001,528,552
50905,370795N1200025W001,400,494
50905,370795N1200025W001,610,636
50905,370795N1200025W001,660,716
51032,370809N1200655W001,140,362
51032,370809N1200655W001,420,502
50954,370837N1203489W001,80,100
50953,370837N1203549W001,80,100
12846,370866N1208993W001,60,240
50950,370882N1203471W001,82,97
50958,370884N1202554W001,240,440
50952,370885N1203528W001,85,105
12838,370899N1208316W001,90,210
50951,370906N1203483W001,84,104
12840,370916N1208427W001,200,230
11982,370916N1209279W001,150,270
12845,370921N1208771W001,90,260
53676,370929N1209258W001,170,253
12397,370993N1208213W001,122,242
51049,371001N1204467W001,265,285
51015,371004N1203828W001,130,270
53678,371004N1210072W001,185,225
50945,371014N1200930W001,240,840
50935,371018N1204120W001,257,447
50942,371019N1202434W001,200,400
50995,371023N1200542W001,430,840
50946,371052N1200791W001,320,942
50936,371052N1203898W001,320,800
50937,371053N1203831W001,420,540
50992,371055N1200494W001,298,333
50992,371055N1200494W001,392,470
50991,371056N1200399W001,105,350
50989,371056N1200433W001,240,245
50989,371056N1200433W001,260,272
50989,371056N1200433W001,315,322
50989,371056N1200433W001,358,367
50994,371056N1200565W001,405,645
50993,371057N1200533W001,240,300
50993,371057N1200533W001,340,400
48609,371057N1208355W001,115,121
47866,371085N1182501W001,30,40
31740,371116N1204374W001,240,580
13117,371130N1205654W001,150,509
52346,371134N1216134W001,81,86
52715,371153N1205958W002,484,488
52715,371153N1205958W002,516,522
52715,371153N1205958W002,560,570
52715,371153N1205958W002,612,630
52715,371153N1205958W002,714,728
52715,371153N1205958W002,732,740
52715,371153N1205958W002,758,768
52715,371153N1205958W002,770,806
10832,371160N1204207W001,160,275
12254,371199N1208502W001,180,260
51175,371223N1209790W001,50,180
50940,371236N1203427W001,502,722
50944,371265N1201498W001,257,726
48649,371271N1200563W001,300,818
50939,371271N1202927W001,320,800
54187,371332N1203827W001,140,150
54187,371332N1203827W001,215,225
54187,371332N1203827W001,245,255
54188,371332N1203827W002,535,545
54188,371332N1203827W002,585,600
54188,371332N1203827W002,680,700
54189,371332N1203827W003,865,885
